,Unnamed: 0,id,label,taxid,rank,name
399,7566,VFG006243,1,63,genus,Neisseria
400,6883,VFG026961,1,67,species,Mycobacterium abscessus
401,12364,sp|P0C188|PNTB_RHORU,0,10678,species,Rhodospirillum rubrum
402,8803,sp|A0R4Q6|CP142_MYCS2,0,1462,species,Mycobacterium smegmatis
403,6610,VFG022648,1,67,species,Mycobacterium abscessus
404,9150,VFG044087,1,21,genus,Pseudomonas
405,14376,sp|P53171|GEP7_YEAST,0,0,no rank,unclassified
406,3425,sp|P42223|SBE2_YEAST,0,0,no rank,unclassified
407,1213,VFG052315,1,5708,species,Bartonella bacilliformis
408,12509,gi|17988480|ref|NP_541113.1|,1,99,species,Brucella melitensis
409,11711,sp|Q9ALN6|SPNO_SACSN,0,37699,species,Saccharopolyspora spinosa
410,10872,sp|P00205|FER_CHLTI,0,95946,species,Chlorobaculum thiosulfatiphilum
411,10153,VFG004752,1,72,species,Staphylococcus epidermidis
412,9247,VFG051487,1,4,class,Gammaproteobacteria
413,7977,VFG000194,1,22,species,Pseudomonas aeruginosa
414,12010,sp|A0A0C1BV72|OPAC_ASPUT,0,2,superkingdom,Bacteria
415,2833,sp|P66928|THIO_HELPY,0,180,genus,Helicobacter
416,11292,VFG044181,1,59,species,Vibrio parahaemolyticus
417,10970,sp|P0ADP9|YIHD_ECOLI,0,4,class,Gammaproteobacteria
418,12512,sp|Q6A8U1|PIPS_CUTAK,0,217,species,Cutibacterium acnes
419,9343,sp|P63264|CBPM_ECOLI,0,8,species,Escherichia coli
420,11335,sp|P0ACG8|HSLR_ECOLI,0,8,species,Escherichia coli
421,12046,sp|P39301|ULAA_ECOLI,0,7,genus,Escherichia
422,9181,VFG044226,1,57393,species,Pseudomonas E entomophila
423,12196,gi|56708661|ref|YP_170557.1|,1,141,genus,Francisella
424,3218,sp|P64512|MGRB_ECOLI,0,6,family,Enterobacteriaceae
425,13593,sp|Q5UQG0|YR486_MIMIV,0,0,no rank,unclassified
426,14156,sp|O30808|MAO2_RHIME,0,96,order,Rhizobiales
427,8204,VFG014089,1,3201,species,Pseudomonas E oleovorans
428,9555,VFG040712,1,60148,species,Rickettsia canadensis
429,1904,sp|C6BAU4|CAH_RHILS,0,3948,species,Rhizobium leguminosarum J
430,14016,gi|799327664|ref|XP_012049342.1|,1,2,superkingdom,Bacteria
431,12367,sp|P54000|SUB1_YEAST,0,0,no rank,unclassified
432,11264,sp|A0R6Q0|Y6630_MYCS2,0,1462,species,Mycobacterium smegmatis
433,2212,sp|Q9WZX7|TSAB_THEMA,0,9330,species,Thermotoga maritima
434,11587,VFG002689,1,153,species,Yersinia pestis
435,14158,fig|169963.11.peg.2099|lmo2051|VBILisMon69206_2099|,1,56,species,Listeria monocytogenes
436,2251,sp|O14140|SEM1_SCHPO,0,0,no rank,unclassified
437,7496,VFG016658,1,146361,species,Mycoplasma J mobile
438,10084,VFG049876,1,373,species,Staphylococcus argenteus
439,7159,sp|P45618|PTGA_MYCCT,0,2767,species,Mycoplasma capricolum
440,11612,VFG003510,1,298,species,Yersinia enterocolitica
441,12204,sp|Q0VZ68|TAM_CHOCO,0,167575,species,Chondromyces crocatus
442,13101,sp|O69668|EGTE_MYCTU,0,35,species,Mycobacterium tuberculosis
443,1829,sp|Q2FXG9|MNMM_STAA8,0,16,species,Staphylococcus aureus
444,704,sp|C1P610|YPDK_ECOLI,0,0,no rank,unclassified
445,1088,sp|A3KIM2|LCHMO_STRA7,0,54294,species,Streptomyces ambofaciens
446,6096,sp|P81360|UN41_CLOPA,0,0,no rank,unclassified
447,5483,sp|P18549|CEFD_STRCL,0,2937,species,Streptomyces clavuligerus
448,2595,sp|A0QND6|DPO3B_MYCS2,0,1462,species,Mycobacterium smegmatis
449,5069,sp|Q831P9|COAD_ENTFA,0,38,species,Enterococcus faecalis
450,10363,VFG005201,1,11,phylum,Bacillota
451,3298,VFG041401,1,11758,species,Ehrlichia chaffeensis
452,2506,sp|P56193|LAC1_THACU,0,2,superkingdom,Bacteria
453,4664,sp|Q12676|FOLD_YEAST,0,0,no rank,unclassified
454,52,sp|Q5BFM4|Y0656_EMENI,0,0,no rank,unclassified
455,5525,VFG045572,1,128,species,Legionella pneumophila
456,10290,VFG000962,1,60,species,Streptococcus pyogenes
457,6574,VFG022293,1,35,species,Mycobacterium tuberculosis
458,4075,VFG043103,1,6,family,Enterobacteriaceae
459,5378,sp|D4AXL1|BLML_ARTBC,0,6,family,Enterobacteriaceae
460,5853,VFG007787,1,340,species,Mycobacterium avium
461,3084,sp|P42619|YQJF_ECOLI,0,7,genus,Escherichia
462,7934,sp|O06581|PRPR_MYCTU,0,35,species,Mycobacterium tuberculosis
463,2199,sp|Q8K7S6|RNJ2_STRP3,0,28,genus,Streptococcus
464,1467,VFG002219,1,2,superkingdom,Bacteria
465,7213,VFG031144,1,34,genus,Mycobacterium
466,8677,VFG015391,1,4,class,Gammaproteobacteria
467,10376,VFG005242,1,26,order,Lactobacillales
468,45,sp|P9WPL7|CP141_MYCTU,0,35,species,Mycobacterium tuberculosis
469,5464,sp|P0C0Y0|LHA2_CERSP,0,3492,species,Cereibacter A sphaeroides
470,12850,gi|161353603|ref|NP_460407.2|,1,17,genus,Salmonella
471,12359,sp|P21310|HUTH_PSEPU,0,1645,species,Pseudomonas E putida
472,14240,sp|O88038|LANSB_STRCO,0,439,genus,Streptomyces
473,10985,VFG007253,1,510,species,Vibrio vulnificus B
474,10509,VFG005838,1,28,genus,Streptococcus
475,6188,VFG009977,1,35,species,Mycobacterium tuberculosis
476,4365,sp|P9WLD5|Y2302_MYCTU,0,35,species,Mycobacterium tuberculosis
477,3521,sp|Q8X5S3|NRFG_ECO57,0,8,species,Escherichia coli
478,5410,VFG045309,1,128,species,Legionella pneumophila
479,4005,VFG042653,1,6,family,Enterobacteriaceae
480,10314,VFG001343,1,28,genus,Streptococcus
481,12128,sp|P0CU74|CLAB_PASFU,0,3009,species,Ferrimicrobium sp027409005
482,162,sp|P07117|PUTP_ECOLI,0,2192,species,Escherichia sp005843885
483,3555,sp|P9WGC7|SUCD_MYCTU,0,35,species,Mycobacterium tuberculosis
484,9011,VFG019822,1,76,genus,Pseudomonas E
485,7795,VFG041648,1,23873,species,Photorhabdus asymbiotica
486,5837,sp|Q9Y7D5|LOVF_ASPTE,0,2,superkingdom,Bacteria
487,10122,VFG004585,1,168,species,Staphylococcus haemolyticus
488,288,sp|A2RI77|DPPD_LACLM,0,184,genus,Lactococcus
489,14079,sp|P09836|UHPC_ECOLI,0,8,species,Escherichia coli
490,4608,VFG000277,1,180,genus,Helicobacter
491,13855,sp|Q7A695|PURK_STAAN,0,16,species,Staphylococcus aureus
492,7771,VFG041623,1,23873,species,Photorhabdus asymbiotica
493,13639,gi|68468825|ref|XP_721471.1|,1,152599,species,Eubacterium R sp937907605
494,12467,sp|P77434|ALAC_ECOLI,0,8,species,Escherichia coli
495,4245,VFG046966,1,142,species,Francisella tularensis
496,7486,VFG016647,1,42551,species,Malacoplasma penetrans
497,2597,VFG041891,1,2927,species,Chromobacterium violaceum
498,12751,gi|147672240|ref|YP_001215304.1|,1,58,genus,Vibrio
499,8251,sp|P0A6N4|EFP_ECOLI,0,7,genus,Escherichia
500,7627,sp|C0HK66|ATP19_PICAN,0,0,no rank,unclassified
501,8891,sp|P11904|PARM_ECOLX,0,2,superkingdom,Bacteria
502,5037,sp|P76502|SIXA_ECOLI,0,14552,species,Escherichia whittamii
503,7217,sp|P19406|PPB4_BACSU,0,122,species,Bacillus subtilis
504,4381,sp|A0R199|TIG_MYCS2,0,1462,species,Mycobacterium smegmatis
505,13505,sp|P9WJL9|MURB_MYCTU,0,35,species,Mycobacterium tuberculosis
506,7547,VFG006126,1,84,species,Neisseria gonorrhoeae
507,10622,VFG006080,1,28,genus,Streptococcus
508,2651,VFG041522,1,13802,species,Citrobacter A rodentium
509,6570,VFG022286,1,340,species,Mycobacterium avium
510,3963,sp|Q2UEL0|ASTI_ASPOR,0,0,no rank,unclassified
511,5055,VFG049240,1,6,family,Enterobacteriaceae
512,8209,VFG014101,1,5692,species,Pseudomonas E shirazensis
513,1692,sp|P9WPD1|CLPB_MYCTU,0,31,class,Actinomycetes
514,1243,sp|P9WK83|LIPB_MYCTU,0,35,species,Mycobacterium tuberculosis
515,7537,sp|Q12416|WHI5_YEAST,0,0,no rank,unclassified
516,2305,VFG017036,1,1049,genus,Chlamydophila
517,10146,sp|P41465|LEF9_NPVAC,0,0,no rank,unclassified
518,13216,gi|15900900|ref|NP_345504.1|,1,28,genus,Streptococcus
519,6559,VFG022258,1,1462,species,Mycobacterium smegmatis
520,12326,gi|23499808|ref|NP_699248.1|,1,99,species,Brucella melitensis
521,5992,VFG008416,1,67,species,Mycobacterium abscessus
522,13782,gi|267993210|gb|ACY88095.1|,1,18,species,Salmonella enterica
523,874,sp|Q06163|TERT_YEAST,0,0,no rank,unclassified
524,12668,sp|P50082|AMA1_YEAST,0,171406,species,JAJFMB01 sp021772355
525,14194,fig|199310.4.peg.3359|c3566|VBIEscCol75197_3359|,1,6,family,Enterobacteriaceae
526,10135,sp|P68398|TADA_ECOLI,0,550,species,Escherichia fergusonii
527,12255,gi|22125688|ref|NP_669111.1|,1,153,species,Yersinia pestis
528,2921,VFG013718,1,1252,species,Corynebacterium glutamicum
529,9388,sp|P26221|GUN4_THEFU,0,31,class,Actinomycetes
530,9856,sp|P38784|VMA22_YEAST,0,0,no rank,unclassified
531,8888,VFG016019,1,166273,species,Pseudomonas E sp000633395
532,4646,sp|Q6TS43|CAPSD_CPVBM,0,0,no rank,unclassified
533,6605,VFG022615,1,17848,species,Mycobacterium algericum
534,12963,sp|P25503|HUTU_BACSU,0,107,genus,Bacillus
535,2531,sp|G2Q9T3|LP9H_THET4,0,2,superkingdom,Bacteria
536,13898,gi|6863044|dbj|BAA90489.1|,1,0,no rank,unclassified
537,4568,VFG013579,1,232,genus,Haemophilus
538,3823,sp|Q99X11|AZOR_STAAN,0,16,species,Staphylococcus aureus
539,526,VFG038880,1,639,species,Aeromonas salmonicida
540,11068,VFG007442,1,66,species,Vibrio cholerae
541,3516,VFG000920,1,8,species,Escherichia coli
542,6319,VFG010310,1,1462,species,Mycobacterium smegmatis
543,3423,VFG041497,1,406,species,Erwinia amylovora
544,7929,VFG000139,1,22,species,Pseudomonas aeruginosa
545,14136,sp|P99127|FMT_STAAN,0,16,species,Staphylococcus aureus
546,5418,VFG045318,1,128,species,Legionella pneumophila
547,1067,sp|A4IYN5|RPIA_FRATW,0,142,species,Francisella tularensis
548,2776,VFG012139,1,11,phylum,Bacillota
549,6613,sp|D4AZ24|ENG1_ARTBC,0,2,superkingdom,Bacteria
550,13675,sp|O25928|FABZ_HELPY,0,180,genus,Helicobacter
551,5037,VFG049175,1,6,family,Enterobacteriaceae
552,13328,gi|126208686|ref|YP_001053911.1|,1,1129,species,Actinobacillus lignieresii
553,5708,sp|Q44178|RBS_PICP2,0,3923,species,Limnothrix sp001693275
554,3996,sp|Q02ML9|CSY1_PSEAB,0,22,species,Pseudomonas aeruginosa
555,4837,VFG048266,1,9,genus,Klebsiella
556,3779,VFG035910,1,0,no rank,unclassified
557,13714,sp|Q0CCX4|GEDL_ASPTN,0,2,superkingdom,Bacteria
558,2429,sp|Q2FW11|RL22_STAA8,0,15,genus,Staphylococcus
559,5570,VFG045700,1,9364,species,Legionella longbeachae
560,1485,sp|P94545|MUTS2_BACSU,0,87,order,Bacillales
561,13554,gi|15603159|ref|NP_246231.1|,1,207,species,Pasteurella multocida
562,4172,VFG044199,1,22766,species,Francisella hispaniensis
563,8459,VFG014781,1,8535,species,Pseudomonas E hydrolytica
564,8672,sp|P52891|NUP84_YEAST,0,0,no rank,unclassified
565,11573,VFG002372,1,298,species,Yersinia enterocolitica
566,5786,sp|Q10287|FKS1_SCHPO,0,2,superkingdom,Bacteria
567,9836,VFG021421,1,2,superkingdom,Bacteria
568,7918,sp|Q09765|UBA3_SCHPO,0,172052,superkingdom,Archaea
569,7520,sp|P00654|RNU2_USTSP,0,0,no rank,unclassified
570,6938,VFG028024,1,941,species,Mycobacterium marinum
571,9039,sp|P0A3H7|DBH2_STRCO,0,0,no rank,unclassified
572,12873,gi|16765413|ref|NP_461028.1|,1,18,species,Salmonella enterica
573,5681,VFG032787,1,55,genus,Listeria
574,7220,VFG031206,1,67,species,Mycobacterium abscessus
575,5518,sp|Q9KUJ3|FTSB_VIBCH,0,66,species,Vibrio cholerae
576,3867,VFG042095,1,804,species,Escherichia coli F
577,14017,sp|P39638|BACA_BACSU,0,122,species,Bacillus subtilis
578,8943,VFG016161,1,76,genus,Pseudomonas E
579,11557,VFG002347,1,298,species,Yersinia enterocolitica
580,5254,VFG041237,1,127,genus,Legionella
581,741,sp|O94441|YPP1_SCHPO,0,0,no rank,unclassified
582,4701,VFG006576,1,179,family,Helicobacteraceae
583,7042,VFG029681,1,2,superkingdom,Bacteria
584,3007,VFG039162,1,699,species,Coxiella burnetii
585,685,VFG045361,1,3214,species,Anaplasma phagocytophilum
586,4586,VFG013644,1,2,superkingdom,Bacteria
587,7006,sp|P0DN72|LPLA2_STRPG,0,60,species,Streptococcus pyogenes
588,2966,VFG021797,1,441,species,Corynebacterium pseudotuberculosis
589,2282,VFG016945,1,1561,species,Chlamydophila abortus
590,5705,sp|Q06891|RAF_YEAST,0,2,superkingdom,Bacteria
591,744,VFG000681,1,186,species,Bacillus A anthracis
592,278,sp|Q09927|ACA1_SCHPO,0,26098,species,Brevundimonas sp016429195
593,6577,VFG022308,1,340,species,Mycobacterium avium
594,11476,VFG000388,1,153,species,Yersinia pestis
595,969,VFG044220,1,186,species,Bacillus A anthracis
596,13410,gi|15600520|ref|NP_254014.1|,1,22,species,Pseudomonas aeruginosa
597,7013,sp|Q46927|TCDA_ECOLI,0,14552,species,Escherichia whittamii
598,3655,sp|P0DSG2|YQGG_ECOLI,0,152,genus,Yersinia
599,11479,VFG000392,1,153,species,Yersinia pestis
600,10683,VFG042974,1,28,genus,Streptococcus
601,8406,sp|P53125|ITC1_YEAST,0,0,no rank,unclassified
602,9340,VFG051975,1,2422,species,Pseudomonas E putida Y
603,10815,sp|Q5ZU17|LYPGN_LEGPH,0,128,species,Legionella pneumophila
604,5184,sp|M5AW86|BCLTS_SHOCL,0,3862,species,Shouchella clausii
605,13594,sp|Q6DTN4|HYUC_RHIML,0,6707,species,Sinorhizobium meliloti A
606,14152,sp|A2RNN5|RL30_LACLM,0,12,class,Bacilli
607,6680,VFG023039,1,941,species,Mycobacterium marinum
608,8300,sp|P32914|SPT4_YEAST,0,0,no rank,unclassified
609,3013,sp|P54602|YHCR_BACSU,0,11,phylum,Bacillota
610,6155,sp|O14417|MAD2_SCHPO,0,0,no rank,unclassified
611,5230,VFG010800,1,128,species,Legionella pneumophila
612,9832,VFG021413,1,265,species,Citrobacter portucalensis
613,571,VFG044037,1,209,genus,Aeromonas
614,2244,VFG002138,1,536,species,Chlamydia trachomatis
615,3567,VFG012362,1,376,species,Escherichia albertii
616,10659,VFG019069,1,28,genus,Streptococcus
617,3632,sp|Q09695|YA22_SCHPO,0,3009,species,Ferrimicrobium sp027409005
618,1214,VFG052319,1,5708,species,Bartonella bacilliformis
619,4156,VFG041125,1,142,species,Francisella tularensis
620,12847,gi|16764667|ref|NP_460282.1|,1,18,species,Salmonella enterica
621,6302,VFG010260,1,12755,species,Mycobacterium monacense
622,6605,sp|Q97MK4|AEEP_CLOAB,0,4934,species,Clostridium S acetobutylicum
623,2783,sp|O13792|SUB2_SCHPO,0,12001,species,Microbacterium arborescens
624,1570,sp|A2RH77|ADDA_LACLM,0,184,genus,Lactococcus
625,1258,VFG000040,1,94,species,Bordetella pertussis
626,5921,VFG008055,1,67,species,Mycobacterium abscessus
627,9006,VFG019812,1,4415,species,Pseudomonas E petroselini
628,9905,VFG043039,1,18,species,Salmonella enterica
629,4870,sp|Q47208|FDRA_ECOLI,0,7,genus,Escherichia
630,2071,VFG011857,1,1271,species,Campylobacter fetus
631,10972,VFG007231,1,58,genus,Vibrio
632,2300,sp|Q9UR08|ARIS_ASPTE,0,0,no rank,unclassified
633,5189,VFG010499,1,127,genus,Legionella
634,2128,sp|Q6N4R8|RL7_RHOPA,0,0,no rank,unclassified
635,1913,VFG001897,1,50,genus,Campylobacter D
636,3679,VFG035011,1,7,genus,Escherichia
637,3937,VFG042492,1,0,no rank,unclassified
638,8793,VFG015880,1,1160,species,Pseudomonas E tremae
639,4097,VFG043682,1,430,species,Citrobacter B koseri
640,2870,VFG050218,1,45,species,Clostridioides difficile
641,12659,gi|15800834|ref|NP_286850.1|,1,0,no rank,unclassified
642,13978,sp|P53909|ADE_YEAST,0,2,superkingdom,Bacteria
643,6735,sp|Q93AL8|FLDC_CLOSG,0,1043,species,Clostridium F sporogenes
644,46,VFG037705,1,25,species,Acinetobacter baumannii
645,7921,VFG000130,1,21,genus,Pseudomonas
646,11260,VFG043163,1,59,species,Vibrio parahaemolyticus
647,8257,sp|Q9Y898|KKCCC_EMEND,0,1,no rank,root
648,13075,gi|15900095|ref|NP_344699.1|,1,29,species,Streptococcus pneumoniae
649,8192,sp|Q7CS13|DEACT_AGRFC,0,2084,species,Agrobacterium fabrum
650,12207,gi|56708745|ref|YP_170641.1|,1,142,species,Francisella tularensis
651,1461,VFG002211,1,3,phylum,Pseudomonadota
652,12149,sp|Q8SQP9|PSA7_ENCCU,0,0,no rank,unclassified
653,4162,VFG042851,1,142,species,Francisella tularensis
654,14219,sp|D4AVJ0|CHI2_ARTBC,0,2,superkingdom,Bacteria
655,13586,gi|70998032|ref|XP_753748.1|,1,3009,species,Ferrimicrobium sp027409005
656,4032,VFG042768,1,58889,species,Enterobacter B lignolyticus
657,8483,VFG014867,1,8535,species,Pseudomonas E hydrolytica
658,6648,VFG022823,1,34,genus,Mycobacterium
659,14014,gi|799335528|ref|XP_012051006.1|,1,144772,species,SXOO01 sp018780435
660,8315,VFG014312,1,76,genus,Pseudomonas E
661,8372,VFG014474,1,1278,species,Pseudomonas paraeruginosa
662,10088,sp|Q04991|FMP42_YEAST,0,3009,species,Ferrimicrobium sp027409005
663,10825,VFG006958,1,59,species,Vibrio parahaemolyticus
664,223,sp|Q3L1D1|PDH1_AGABI,0,1,no rank,root
665,11159,sp|D7PHZ4|VRTC_PENAE,0,0,no rank,unclassified
666,8585,sp|Q8NMT9|LPPS_CORGL,0,1252,species,Corynebacterium glutamicum
667,10972,sp|Q03784|TRS23_YEAST,0,0,no rank,unclassified
668,13535,sp|Q6D5T8|APLK_PECAS,0,4051,species,Pectobacterium atrosepticum
669,6657,sp|P16006|DCTD_BPT4,0,110269,species,UBA4951 sp963651445
670,873,VFG043872,1,0,no rank,unclassified
671,2927,VFG013726,1,240,genus,Corynebacterium
672,2007,sp|B1VB72|PDUM_CITFR,0,320,species,Citrobacter braakii
673,5065,sp|Q8NK13|SKP1_NEUCR,0,57614,species,UBA8653 sp937911845
674,7858,VFG042610,1,86,species,Proteus mirabilis
675,4810,sp|A0A0H2ZI72|DPPA5_PSEAB,0,21,genus,Pseudomonas
676,13187,gi|15901487|ref|NP_346091.1|,1,28,genus,Streptococcus
677,6351,VFG010367,1,0,no rank,unclassified
678,5175,VFG002118,1,127,genus,Legionella
679,11298,VFG044187,1,58,genus,Vibrio
680,9743,sp|O74473|CDC11_SCHPO,0,167703,species,Argonema galeatum
681,4823,VFG040969,1,109,species,Klebsiella variicola
682,13132,gi|15900551|ref|NP_345155.1|,1,2,superkingdom,Bacteria
683,2008,VFG011675,1,50,genus,Campylobacter D
684,13695,sp|Q838J7|MENC_ENTFA,0,38,species,Enterococcus faecalis
685,8547,VFG015080,1,21,genus,Pseudomonas
686,10660,sp|Q8CWR6|AMGDS_STRR6,0,29,species,Streptococcus pneumoniae
687,1342,VFG011183,1,2,superkingdom,Bacteria
688,9188,VFG044233,1,3,phylum,Pseudomonadota
689,141,sp|Q48MT7|RNLS_PSE14,0,367,species,Pseudomonas E amygdali
690,13533,gi|72386807|ref|XP_843828.1|,1,0,no rank,unclassified
691,4178,VFG046274,1,53975,species,Francisella philomiragia B
692,3356,VFG043510,1,26,order,Lactobacillales
693,3777,sp|Q08961|RKM1_YEAST,0,152797,species,JASLFM01 sp030150585
694,6984,sp|Q8SV00|Y792_ENCCU,0,0,no rank,unclassified
695,11356,VFG041737,1,4,class,Gammaproteobacteria
696,11618,VFG003516,1,298,species,Yersinia enterocolitica
697,5685,VFG032843,1,407,species,Listeria seeligeri
698,1625,VFG025303,1,69,genus,Burkholderia
699,13041,sp|P0ACL0|GLPR_ECOLI,0,7,genus,Escherichia
700,8172,VFG013980,1,76,genus,Pseudomonas E
701,4367,sp|P0AD27|YEJM_ECOLI,0,6,family,Enterobacteriaceae
702,5800,sp|M7U9B9|ATG7_BOTF1,0,0,no rank,unclassified
703,9304,sp|Q09697|RGA8_SCHPO,0,0,no rank,unclassified
704,14253,sp|Q72JS5|QUEA_THET2,0,2334,species,Thermus thermophilus
705,11598,VFG002901,1,153,species,Yersinia pestis
706,10890,VFG007079,1,66,species,Vibrio cholerae
707,4886,VFG048800,1,163,species,Klebsiella michiganensis
708,13662,sp|Q9F464|HYUC_PAEAU,0,56353,species,Arthrobacter sp002979775
709,13322,gi|123441919|ref|YP_001005902.1|,1,298,species,Yersinia enterocolitica
710,4616,VFG000287,1,180,genus,Helicobacter
711,14190,sp|P25349|YCP4_YEAST,0,2,superkingdom,Bacteria
712,2832,VFG043307,1,45,species,Clostridioides difficile
713,12448,gi|17986579|ref|NP_539213.1|,1,99,species,Brucella melitensis
714,3659,sp|P61489|AK_THETH,0,2334,species,Thermus thermophilus
715,3796,VFG035964,1,2,superkingdom,Bacteria
716,4865,sp|Q9KRA3|FABV1_VIBCH,0,66,species,Vibrio cholerae
717,6091,VFG009489,1,33,family,Mycobacteriaceae
718,11396,VFG041949,1,200,species,Xanthomonas campestris
719,2498,VFG051362,1,54170,species,Chlamydophila caviae
720,3143,VFG041426,1,699,species,Coxiella burnetii
721,4085,VFG043116,1,8,species,Escherichia coli
722,10962,VFG007208,1,0,no rank,unclassified
723,5598,VFG045740,1,126,family,Legionellaceae
724,1795,sp|P82974|AMPD_CITFR,0,92,species,Citrobacter freundii
725,11214,VFG042878,1,58,genus,Vibrio
726,12313,sp|P9WML7|HIS8_MYCTU,0,35,species,Mycobacterium tuberculosis
727,12675,gi|15801455|ref|NP_287472.1|,1,2,superkingdom,Bacteria
728,13633,gi|68472127|ref|XP_719859.1|,1,0,no rank,unclassified
729,4330,VFG048020,1,141,genus,Francisella
730,6505,sp|P33304|AFR1_YEAST,0,0,no rank,unclassified
731,8148,VFG013931,1,3,phylum,Pseudomonadota
732,10722,VFG043792,1,60,species,Streptococcus pyogenes
733,3131,VFG039708,1,699,species,Coxiella burnetii
734,5261,sp|Q0C8A0|TRT7_ASPTN,0,2,superkingdom,Bacteria
735,10023,VFG041699,1,97,family,Rhizobiaceae
736,1900,sp|C0LTL9|MHAA_STRSJ,0,2690,family,Micromonosporaceae
737,8623,VFG015286,1,1160,species,Pseudomonas E tremae
738,13638,gi|68476703|ref|XP_717644.1|,1,0,no rank,unclassified
739,4064,sp|O05619|VDH_PSEUH,0,4,class,Gammaproteobacteria
740,6776,VFG023450,1,34,genus,Mycobacterium
741,2976,VFG052267,1,240,genus,Corynebacterium
742,6988,VFG029436,1,31,class,Actinomycetes
743,10099,sp|O84385|ARTJ_CHLTR,0,536,species,Chlamydia trachomatis
744,3259,sp|Q5NNZ8|ALPH_ZYMMO,0,3241,genus,Zymomonas
745,7997,VFG000216,1,22,species,Pseudomonas aeruginosa
746,13525,sp|Q9CG32|XERDL_LACLA,0,185,species,Lactococcus lactis
747,4174,VFG046244,1,142,species,Francisella tularensis
748,8536,VFG015045,1,22,species,Pseudomonas aeruginosa
749,1434,VFG042069,1,94,species,Bordetella pertussis
750,5385,sp|P30340|SMTB_SYNE7,0,8581,species,Synechococcus elongatus
751,10470,VFG005576,1,71,species,Streptococcus agalactiae
752,14118,NP_828858.1,1,0,no rank,unclassified
753,12361,gi|23500711|ref|NP_700151.1|,1,156788,species,Brucella tianjinense
754,3515,sp|P39814|TOP1_BACSU,0,12,class,Bacilli
755,6088,VFG009478,1,34,genus,Mycobacterium
756,4759,sp|P75455|Y330_MYCPN,0,363,species,Mycoplasmoides pneumoniae
757,462,VFG038745,1,269,species,Aeromonas veronii
758,9207,VFG044387,1,35685,species,Stutzerimonas stutzeri AA
759,7296,VFG043550,1,34,genus,Mycobacterium
760,10300,VFG000980,1,60,species,Streptococcus pyogenes
761,7762,sp|Q02760|CY1_CERSP,0,3492,species,Cereibacter A sphaeroides
762,3962,sp|D7PI12|GSFR1_PENAE,0,0,no rank,unclassified
763,4881,sp|P9WET4|PREU5_PREIS,0,2,superkingdom,Bacteria
764,2425,sp|P32140|SQUS_ECOLI,0,166552,species,JAEWCC01 sp023459495
