Unnamed: 0,id,label,target_id,pred_label,fident,bitscore,evalue,score
269,sp|P0A0D6|PTLA_STAAU,0,P23532,0.0,0.91,287.0,3.308e-80,0.04186114352392065
270,sp|A0QU63|SSRP_MYCS2,0,NP_670378.1,1.0,0.835,407.0,1.09e-115,0.05936406067677946
271,sp|A0A7L9EZZ4|XENG_XENSI,0,G4MVZ3,0.0,0.879,1144.0,0.0,0.16686114352392065
272,sp|P0AFM4|PSIF_ECOLI,0,NP_212157.1,1.0,0.647,99.0,8.772999999999999e-22,0.014439906651108518
273,VFG038863,1,VFG007480,1.0,0.823,230.0,1.304e-61,0.03354725787631272
274,VFG010391,1,VFG010343,1.0,0.894,1015.0,1.476e-302,0.14804550758459745
275,VFG004513,1,VFG001288,1.0,0.857,1049.0,1.965e-312,0.15300466744457408
276,VFG013190,1,NP_699880.1,1.0,0.898,1072.0,3.56e-322,0.15635939323220538
277,sp|O13298|PHD1_SCHPO,0,Q12214,0.0,0.681,810.0,1.585e-235,0.11814469078179697
278,VFG029160,1,VFG021820,1.0,0.914,1776.0,0.0,0.2590431738623104
279,VFG000030,1,P25621,0.0,0.5,188.0,5.891e-48,0.027421236872812137
280,VFG000035,1,VFG014110,1.0,0.881,1176.0,0.0,0.17152858809801633
281,sp|A0A0H2ZF87|TRMJ_PSEAB,0,P0AE01,0.0,0.913,794.0,2.379e-236,0.11581096849474913
282,VFG012090,1,VFG012092,1.0,0.855,1840.0,0.0,0.26837806301050177
283,VFG002334,1,VFG043113,1.0,0.841,415.0,1.226e-118,0.06053092182030338
284,VFG043275,1,VFG043422,1.0,0.919,1338.0,0.0,0.19515752625437574
285,sp|O56861|ENV_FFV,0,VFG050302,1.0,0.478,210.0,5.373e-54,0.030630105017502917
286,VFG002289,1,VFG043778,1.0,0.646,1926.0,0.0,0.2809218203033839
287,VFG006944,1,VFG006947,1.0,0.873,1599.0,0.0,0.23322637106184363
288,sp|P43557|FMP32_YEAST,0,O07621,0.0,0.728,310.0,3.902e-85,0.04521586931155192
289,VFG038751,1,VFG038750,1.0,0.818,1809.0,0.0,0.26385647607934654
290,VFG024746,1,VFG024748,1.0,0.944,2399.0,0.0,0.3499124854142357
291,sp|P38969|PNT1_YEAST,0,P05648,0.0,0.539,126.0,4.6159999999999997e-29,0.01837806301050175
292,sp|Q5SHN8|RL3_THET8,0,B7IA39,0.0,0.785,541.0,2.331e-156,0.07890898483080513
293,VFG050883,1,VFG007055,1.0,0.722,846.0,8.907e-247,0.1233955659276546
294,VFG016086,1,VFG044307,1.0,0.83,452.0,2.299e-128,0.06592765460910152
295,sp|P09061|ODBB_PSEPU,0,Q5SLR3,0.0,0.851,1072.0,6.1e-322,0.15635939323220538
296,sp|P9WIL9|PAFC_MYCTU,0,P9WIM1,0.0,0.651,516.0,4.512e-147,0.07526254375729288
297,sp|Q55804|CRHR_SYNY3,0,YP_514047.1,1.0,0.905,1584.0,0.0,0.2310385064177363
298,VFG045488,1,VFG041231,1.0,0.564,219.0,1.1860000000000001e-57,0.031942823803967325
299,sp|Q85429|GLYC_RSVT,0,NP_671969.1,1.0,0.454,198.0,1.604e-50,0.028879813302217037
300,VFG041146,1,VFG041216,1.0,0.74,332.0,4.079e-92,0.048424737456242706
301,sp|Q08003|RFU1_YEAST,0,Q52EB3,0.0,0.654,190.0,1.11e-48,0.027712952158693117
302,VFG040918,1,VFG040957,1.0,0.766,260.0,1.445e-70,0.037922987164527425
303,VFG010343,1,VFG010346,1.0,0.909,1049.0,5.34e-314,0.15300466744457408
304,VFG044097,1,VFG022246,1.0,0.555,196.0,5.311e-50,0.028588098016336057
305,sp|P60668|NANE_SALTI,0,Q2G157,0.0,0.922,758.0,1.19e-227,0.11056009334889148
306,VFG006004,1,P37747,0.0,0.791,503.0,1.32e-144,0.07336639439906652
307,VFG039121,1,VFG001841,1.0,0.765,402.0,6.971e-114,0.05863477246207701
308,VFG049061,1,VFG049046,1.0,0.781,726.0,4.0030000000000006e-212,0.1058926487747958
309,VFG039251,1,VFG023189,1.0,0.8,79.0,7.659e-16,0.011522753792298716
310,sp|P26525|NDHI_SYNY3,0,Q8DL31,0.0,0.861,506.0,7.805e-146,0.07380396732788798
311,sp|P02986|IMMC_ECOLX,0,YP_170102.1,1.0,0.602,80.0,5.173e-16,0.011668611435239206
312,VFG013384,1,VFG013166,1.0,0.953,1383.0,0.0,0.20172112018669777
313,sp|P46828|CCPA_PRIMG,0,P25144,0.0,0.99,1269.0,0.0,0.1850933488914819
314,sp|Q6N253|RL36_RHOPA,0,Q2EEQ2,0.0,0.756,86.0,9.89e-19,0.012543757292882146
315,VFG014742,1,VFG014743,1.0,0.94,1030.0,4.719e-312,0.15023337222870478
316,VFG020322,1,VFG020325,1.0,0.763,525.0,3.016e-150,0.0765752625437573
317,sp|G0S8F1|NOG1_CHATD,0,Q8YN91,0.0,0.711,556.0,2.377e-158,0.08109684947491248
318,sp|P0CX55|RS18A_YEAST,0,Q9HWF7,0.0,0.661,226.0,5.428e-60,0.03296382730455076
319,VFG052246,1,VFG052243,1.0,0.852,4061.0,0.0,0.5923278879813302
320,gi|147674563|ref|YP_001216456.1|,1,VFG025211,1.0,0.634,480.0,2.684e-136,0.07001166861143523
321,VFG043156,1,VFG038861,1.0,0.883,1957.0,0.0,0.2854434072345391
322,VFG036483,1,VFG019706,1.0,0.789,683.0,1.2050000000000002e-199,0.09962077012835473
323,sp|A0A0H3C8X7|CERR_CAUVN,0,H1ZZB0,0.0,0.81,923.0,5.179e-274,0.13462660443407234
324,gi|229558446|gb|ACQ76875.1|,1,ABD98014.1,1.0,0.514,230.0,1.026e-60,0.03354725787631272
325,sp|Q8NQU4|ARGV_CORGL,0,NP_274960.1,1.0,0.937,868.0,2.426e-262,0.1266044340723454
326,sp|P12293|DHM1_PARDE,0,P16027,0.0,0.914,2052.0,0.0,0.29929988331388563
327,sp|Q9UTE3|SEB1_SCHPO,0,Q01560,0.0,0.884,361.0,1.1760000000000001e-99,0.05265460910151692
328,VFG002256,1,VFG002251,1.0,0.855,303.0,1.23e-85,0.044194865810968494
329,sp|P0ABE2|BOLA_ECOLI,0,YP_513474.1,1.0,0.841,216.0,2.222e-57,0.03150525087514586
330,sp|Q2T083|DCD_BURTA,0,Q2GLJ4,0.0,0.854,521.0,5.944e-151,0.07599183197199533
331,VFG048330,1,VFG048338,1.0,0.878,579.0,4.927e-170,0.08445157526254375
332,VFG042551,1,VFG042724,1.0,0.848,506.0,3.558e-147,0.07380396732788798
333,VFG043151,1,VFG038856,1.0,0.862,316.0,1.623e-88,0.046091015169194866
334,sp|A0A4P8GEB4|EUPD_PHOSX,0,Q12732,0.0,0.885,836.0,9.76e-248,0.12193698949824971
335,VFG034648,1,VFG034639,1.0,0.867,1063.0,1.329e-316,0.15504667444574097
336,sp|P47187|COS5_YEAST,0,P39552,0.0,0.651,301.0,7.464e-82,0.04390315052508752
337,sp|P0AE34|ARTQ_ECOLI,0,VFG002901,1.0,0.691,538.0,2.049e-154,0.07847141190198366
338,sp|Q05156|GUN1_STRRE,0,P14090,0.0,0.846,1937.0,0.0,0.2825262543757293
339,sp|P0AFA2|NARX_ECOLI,0,VFG009907,1.0,0.661,694.0,5.179e-200,0.10122520420070012
340,sp|P13663|DHAS_YEAST,0,NP_374507.1,1.0,0.577,570.0,5.0000000000000004e-163,0.08313885647607934
341,VFG049046,1,VFG049061,1.0,0.781,726.0,4.023e-213,0.1058926487747958
342,sp|O74889|SAC31_SCHPO,0,Q12049,0.0,0.567,272.0,1.64e-72,0.039673278879813305
343,sp|P9WLZ5|Y1366_MYCTU,0,VFG051837,1.0,0.61,270.0,8.560999999999999e-73,0.03938156359393232
344,sp|P38865|CTR2_YEAST,0,Q9USV7,0.0,0.729,301.0,1.354e-82,0.04390315052508752
345,sp|Q07838|AMDA_MYCSM,0,P0A8E7,0.0,0.687,90.0,4.182e-18,0.013127187864644107
346,sp|Q2UHL4|PGLR1_ASPOR,0,Q5B508,0.0,0.905,1263.0,0.0,0.18421820303383898
347,sp|P76402|YEGP_ECOLI,0,VFG042160,1.0,0.605,148.0,1.4510000000000002e-36,0.021586931155192533
348,VFG007210,1,VFG007208,1.0,0.961,1013.0,6.739e-313,0.14775379229871646
349,VFG042658,1,VFG013089,1.0,0.828,567.0,1.212e-164,0.08270128354725788
350,VFG042243,1,VFG041499,1.0,0.938,1054.0,1.05e-317,0.15373395565927656
351,VFG016092,1,VFG041726,1.0,0.695,75.0,3.029e-14,0.010939323220536756
352,sp|P07234|CAPSD_BPGA,0,P03612,0.0,0.589,168.0,1.709e-42,0.024504084014002333
353,sp|Q8DLJ8|PSB28_THEVB,0,Q55356,0.0,0.809,304.0,5.879e-85,0.044340723453908985
354,sp|P47044|YJF5_YEAST,0,P48636,0.0,0.778,592.0,5.544e-171,0.08634772462077013
355,VFG042744,1,VFG043640,1.0,0.604,225.0,9.304e-59,0.03281796966161027
356,sp|Q5A900|RS2_CANAL,0,Q50301,0.0,0.705,420.0,2.448e-118,0.061260210035005834
357,sp|E3FKM2|EEVS_STIAD,0,H2K887,0.0,0.802,996.0,1.844e-292,0.14527421236872812
358,VFG040987,1,VFG040893,1.0,0.917,390.0,3.05e-111,0.05688448074679113
359,VFG014733,1,VFG014745,1.0,0.911,942.0,7.997e-280,0.13739789964994165
360,VFG051316,1,VFG051318,1.0,0.808,4202.0,0.0,0.6128938156359394
361,VFG046725,1,VFG046740,1.0,0.906,987.0,2.9050000000000002e-295,0.1439614935822637
362,sp|P27296|DING_ECOLI,0,P76257,0.0,0.699,1323.0,0.0,0.19296966161026838
363,sp|P9WKW5|Y3835_MYCTU,0,NP_374475.1,1.0,0.702,131.0,2.005e-30,0.0191073512252042
364,VFG041642,1,,0.0,,0.0,,0.0
365,VFG037881,1,NP_993313.1,1.0,0.822,1298.0,0.0,0.18932322053675613
366,VFG016364,1,VFG016365,1.0,0.84,3074.0,0.0,0.4483663943990665
367,sp|P77174|YBDM_ECOLI,0,YP_513200.1,1.0,0.672,293.0,5.367e-80,0.0427362893815636
368,sp|Q0S7P8|ECH20_RHOJR,0,I6Y3U6,0.0,0.983,925.0,4.599e-282,0.13491831971995333
369,VFG041159,1,VFG035461,1.0,0.861,1109.0,0.0,0.1617561260210035
370,gi|267995764|gb|ACY90649.1|,1,Q51344,0.0,0.876,1162.0,0.0,0.16948658109684947
371,sp|P0A1V8|BLO2_SALTM,0,P54427,0.0,0.86,789.0,1.0559999999999999e-232,0.11508168028004667
372,VFG014483,1,VFG014482,1.0,0.72,727.0,3.434e-210,0.1060385064177363
373,VFG043945,1,VFG043946,1.0,0.7,2296.0,0.0,0.3348891481913652
374,gi|9629293|ref|NP_044493.1|,1,Q7A6H4,0.0,0.609,135.0,6.685e-32,0.01969078179696616
375,VFG043775,1,VFG019180,1.0,0.713,2354.0,0.0,0.34334889148191367
376,VFG049116,1,P59285,0.0,0.869,436.0,2.9949999999999996e-125,0.06359393232205368
377,sp|A7XUK7|AGGL_SCLSC,0,VFG043672,1.0,0.842,416.0,5.13e-119,0.060676779463243874
378,VFG016012,1,VFG020062,1.0,0.877,863.0,3.3480000000000005e-256,0.12587514585764295
379,VFG042937,1,VFG038479,1.0,0.731,302.0,5.259e-83,0.044049008168028
380,VFG007238,1,VFG021855,1.0,0.966,973.0,1.6500000000000001e-295,0.14191948658109685
381,sp|Q9KR65|SIAQ_VIBCH,0,Q5LUA8,0.0,0.729,404.0,3.0909999999999997e-114,0.058926487747957994
382,sp|P81449|ATPJ_YEAST,0,B5FVG3,0.0,0.705,161.0,1.25e-40,0.023483080513418905
383,VFG000116,1,VFG019760,1.0,0.907,1435.0,0.0,0.20930571761960326
384,sp|Q50310|RL29_MYCPN,0,O31163,0.0,0.79,219.0,2.294e-58,0.031942823803967325
385,gi|28373190|ref|NP_783761.1|,1,VFG012127,1.0,0.756,2158.0,0.0,0.3147607934655776
386,sp|Q2EES9|TORI_ECOLI,0,Q6NE51,0.0,0.879,164.0,1.5320000000000002e-42,0.023920653442240373
387,sp|Q52EB3|ATG1_PYRO7,0,Q9Y7T4,0.0,0.652,1419.0,0.0,0.20697199533255542
388,gi|68484757|ref|XP_713690.1|,1,P40958,0.0,0.863,538.0,3.181e-155,0.07847141190198366
389,VFG013781,1,VFG013779,1.0,0.948,1901.0,0.0,0.27727537922987167
390,VFG008618,1,VFG008634,1.0,0.905,872.0,2.039e-261,0.12718786464410736
391,sp|P19887|T2BA_ANEAE,0,P29346,0.0,0.52,168.0,7.807000000000001e-42,0.024504084014002333
392,VFG051396,1,VFG051394,1.0,0.785,2399.0,0.0,0.3499124854142357
393,sp|Q47706|UIDC_ECOLI,0,VFG043484,1.0,0.726,976.0,5.609999999999999e-286,0.1423570595099183
394,sp|P60337|BETA_STAAN,0,P17444,0.0,0.842,1544.0,0.0,0.22520420070011668
395,sp|Q5B0C9|APTB_EMENI,0,A2QX23,0.0,0.935,1061.0,2.57e-322,0.15475495915985998
396,fig|83332.12.peg.569|Rv0513|VBIMycTub87468_0569|,1,XP_720693.1,1.0,0.672,195.0,2.66e-50,0.028442240373395565
397,VFG023607,1,VFG041579,1.0,0.9,1074.0,1.104e-320,0.15665110851808633
398,gi|15900079|ref|NP_344683.1|,1,NP_345586.1,1.0,0.826,732.0,1.288e-213,0.10676779463243874
399,VFG006243,1,VFG018794,1.0,0.887,1101.0,0.0,0.16058926487747957
400,VFG026961,1,VFG026985,1.0,0.957,1074.0,3.089e-315,0.15665110851808633
401,sp|P0C188|PNTB_RHORU,0,YP_001053542.1,1.0,0.822,1365.0,0.0,0.19909568261376895
402,sp|A0R4Q6|CP142_MYCS2,0,Q06069,0.0,0.958,1405.0,0.0,0.20492998833138856
403,VFG022648,1,fig|262316.17.peg.3205|MAP3025c|VBIMycAvi108102_3205|,1.0,0.913,628.0,4.128e-186,0.09159859976662778
404,VFG044087,1,VFG044156,1.0,0.747,755.0,1.8519999999999998e-219,0.11012252042007001
405,sp|P53171|GEP7_YEAST,0,VFG016855,1.0,0.585,141.0,9.537000000000001e-34,0.0205659276546091
406,sp|P42223|SBE2_YEAST,0,P38814,0.0,0.667,837.0,7.334999999999999e-243,0.12208284714119019
407,VFG052315,1,VFG011414,1.0,0.967,1017.0,7.023e-311,0.1483372228704784
408,gi|17988480|ref|NP_541113.1|,1,P06622,0.0,0.859,854.0,1.6060000000000002e-250,0.12456242707117852
409,sp|Q9ALN6|SPNO_SACSN,0,P54570,0.0,0.554,189.0,5.237e-48,0.027567094515752625
410,sp|P00205|FER_CHLTI,0,P00206,0.0,0.933,216.0,3.524e-61,0.03150525087514586
411,VFG004752,1,VFG004751,1.0,0.675,1160.0,0.0,0.1691948658109685
412,VFG051487,1,VFG051493,1.0,0.816,2204.0,0.0,0.32147024504084015
413,VFG000194,1,VFG016855,1.0,0.738,186.0,1.89e-48,0.027129521586931157
414,sp|A0A0C1BV72|OPAC_ASPUT,0,P0DOW1,0.0,0.788,1107.0,0.0,0.16146441073512252
415,sp|P66928|THIO_HELPY,0,AAN75008.1,1.0,1.0,411.0,2.3320000000000003e-123,0.05994749124854142
416,VFG044181,1,VFG044198,1.0,0.768,1062.0,1.018e-313,0.15490081680280046
417,sp|P0ADP9|YIHD_ECOLI,0,VFG014064,1.0,0.643,117.0,3.163e-27,0.01706534422403734
418,sp|Q6A8U1|PIPS_CUTAK,0,Q9F7Y9,0.0,0.82,595.0,3.812e-174,0.08678529754959159
419,sp|P63264|CBPM_ECOLI,0,VFG001379,1.0,0.857,283.0,2.3400000000000002e-79,0.04127771295215869
420,sp|P0ACG8|HSLR_ECOLI,0,O25966,0.0,0.881,226.0,4.152e-60,0.03296382730455076
421,sp|P39301|ULAA_ECOLI,0,fig|511145.12.peg.2169|b2092|VBIEscCol129921_2169|,1.0,0.52,433.0,1.764e-121,0.0631563593932322
422,VFG044226,1,VFG037400,1.0,0.886,1060.0,8.8e-321,0.15460910151691948
423,gi|56708661|ref|YP_170557.1|,1,Q9PIC1,0.0,0.841,680.0,2.597e-202,0.09918319719953325
424,sp|P64512|MGRB_ECOLI,0,P54396,0.0,0.615,85.0,5.379e-18,0.012397899649941656
425,sp|Q5UQG0|YR486_MIMIV,0,P76156,0.0,0.622,163.0,1.052e-40,0.023774795799299885
426,sp|O30808|MAO2_RHIME,0,NP_439401.1,1.0,0.87,2364.0,0.0,0.34480746791131855
427,VFG014089,1,VFG014090,1.0,0.91,477.0,2.151e-139,0.06957409568261377
428,VFG040712,1,VFG040714,1.0,0.915,1111.0,0.0,0.1620478413068845
429,sp|C6BAU4|CAH_RHILS,0,A8IKD2,0.0,0.756,813.0,4.094e-237,0.11858226371061843
430,gi|799327664|ref|XP_012049342.1|,1,P00431,0.0,0.762,740.0,1.632e-214,0.10793465577596266
431,sp|P54000|SUB1_YEAST,0,VFG034882,1.0,0.692,119.0,4.39e-27,0.01735705950991832
432,sp|A0R6Q0|Y6630_MYCS2,0,Q8Y6I2,0.0,0.83,361.0,4.15e-104,0.05265460910151692
433,sp|Q9WZX7|TSAB_THEMA,0,Q87RD1,0.0,0.703,481.0,1.7319999999999998e-137,0.07015752625437573
434,VFG002689,1,VFG000927,1.0,0.826,949.0,2.2269999999999998e-278,0.13841890315052507
435,fig|169963.11.peg.2099|lmo2051|VBILisMon69206_2099|,1,NP_459446.1,1.0,0.607,222.0,4.331e-58,0.0323803967327888
436,sp|O14140|SEM1_SCHPO,0,O94742,0.0,0.739,96.0,5.241e-21,0.014002333722287048
437,VFG016658,1,VFG016656,1.0,0.634,762.0,1.832e-220,0.11114352392065344
438,VFG049876,1,VFG043558,1.0,0.646,177.0,2.9259999999999997e-45,0.025816802800466745
439,sp|P45618|PTGA_MYCCT,0,P60857,0.0,0.833,430.0,1.1020000000000002e-123,0.06271878646441073
440,VFG003510,1,VFG025005,1.0,0.892,245.0,3.678e-68,0.03573512252042007
441,sp|Q0VZ68|TAM_CHOCO,0,Q1LRV9,0.0,0.864,1438.0,0.0,0.20974329054842475
442,sp|O69668|EGTE_MYCTU,0,VFG043141,1.0,0.836,1221.0,0.0,0.1780921820303384
443,sp|Q2FXG9|MNMM_STAA8,0,O34614,0.0,0.921,664.0,2.234e-200,0.09684947491248541
444,sp|C1P610|YPDK_ECOLI,0,VFG008806,1.0,0.866,64.0,9.608e-13,0.009334889148191364
445,sp|A3KIM2|LCHMO_STRA7,0,Q838S1,0.0,0.615,308.0,9.454e-85,0.044924154025670945
446,sp|P81360|UN41_CLOPA,0,,0.0,,0.0,,0.0
447,sp|P18549|CEFD_STRCL,0,VFG016000,1.0,0.88,1335.0,0.0,0.19471995332555425
448,sp|A0QND6|DPO3B_MYCS2,0,P9WNU1,0.0,0.97,1346.0,0.0,0.19632438739789965
449,sp|Q831P9|COAD_ENTFA,0,VFG000320,1.0,0.949,560.0,2.243e-167,0.08168028004667445
450,VFG005201,1,VFG005242,1.0,0.567,1004.0,3.525e-293,0.14644107351225205
451,VFG041401,1,VFG039063,1.0,0.665,1656.0,0.0,0.24154025670945156
452,sp|P56193|LAC1_THACU,0,Q12718,0.0,0.719,1213.0,0.0,0.17692532088681448
453,sp|Q12676|FOLD_YEAST,0,Q08645,0.0,0.706,1017.0,1.1599999999999999e-298,0.1483372228704784
454,sp|Q5BFM4|Y0656_EMENI,0,U2ZU49,0.0,0.713,455.0,1.004e-128,0.06636522753792298
455,VFG045572,1,P39848,0.0,0.5,270.0,2.523e-72,0.03938156359393232
456,VFG000962,1,VFG050171,1.0,0.774,1157.0,0.0,0.16875729288214703
457,VFG022293,1,P71820,0.0,0.924,225.0,2.586e-63,0.03281796966161027
458,VFG043103,1,VFG043052,1.0,0.87,1264.0,0.0,0.18436406067677946
459,sp|D4AXL1|BLML_ARTBC,0,P00811,0.0,0.576,532.0,3.7269999999999995e-151,0.07759626604434072
460,VFG007787,1,VFG022617,1.0,0.892,403.0,9.684e-116,0.0587806301050175
461,sp|P42619|YQJF_ECOLI,0,VFG007632,1.0,0.689,119.0,1.037e-27,0.01735705950991832
462,sp|O06581|PRPR_MYCTU,0,P9WMI3,0.0,0.696,248.0,8.733e-66,0.03617269544924154
463,sp|Q8K7S6|RNJ2_STRP3,0,Q45493,0.0,0.898,1819.0,0.0,0.2653150525087515
464,VFG002219,1,P20471,0.0,0.817,5065.0,0.0,0.7387689614935823
465,VFG031144,1,P33297,0.0,0.642,794.0,3.802e-230,0.11581096849474913
466,VFG015391,1,VFG015390,1.0,0.873,2826.0,0.0,0.412193698949825
467,VFG005242,1,VFG043508,1.0,0.605,1757.0,0.0,0.2562718786464411
468,sp|P9WPL7|CP141_MYCTU,0,Q59831,0.0,0.97,1427.0,0.0,0.20813885647607935
469,sp|P0C0Y0|LHA2_CERSP,0,,0.0,,0.0,,0.0
470,gi|161353603|ref|NP_460407.2|,1,YP_002347340.1,1.0,1.0,496.0,1.355e-147,0.07234539089848308
471,sp|P21310|HUTH_PSEPU,0,P64416,0.0,0.83,1313.0,0.0,0.1915110851808635
472,sp|O88038|LANSB_STRCO,0,O43070,0.0,0.947,42.0,4.603e-05,0.006126021003500583
473,VFG007253,1,VFG007252,1.0,0.895,1082.0,0.0,0.15781796966161027
474,VFG005838,1,P29781,0.0,0.924,1003.0,1.237e-305,0.14629521586931155
475,VFG009977,1,VFG023005,1.0,0.915,1165.0,0.0,0.16992415402567093
476,sp|P9WLD5|Y2302_MYCTU,0,P9WM83,0.0,0.888,190.0,5.096e-50,0.027712952158693117
477,sp|Q8X5S3|NRFG_ECO57,0,P0ABM9,0.0,0.679,386.0,2.877e-108,0.05630105017502917
478,VFG045309,1,VFG014133,1.0,0.915,1107.0,0.0,0.16146441073512252
479,VFG042653,1,VFG000884,1.0,0.897,2689.0,0.0,0.39221120186697783
480,VFG001343,1,VFG023792,1.0,0.773,656.0,9.143e-190,0.09568261376896149
481,sp|P0CU74|CLAB_PASFU,0,P56221,0.0,0.932,513.0,5.066e-151,0.07482497082847141
482,sp|P07117|PUTP_ECOLI,0,NP_206856.1,1.0,0.82,1434.0,0.0,0.20915985997666278
483,sp|P9WGC7|SUCD_MYCTU,0,YP_514200.1,1.0,0.869,982.0,1.433e-295,0.14323220536756126
484,VFG019822,1,VFG014346,1.0,0.948,289.0,2.1719999999999997e-81,0.04215285880980164
485,VFG041648,1,VFG041829,1.0,0.83,903.0,4.724e-264,0.13170945157526254
486,sp|Q9Y7D5|LOVF_ASPTE,0,Q3S2U6,0.0,0.905,6311.0,0.0,0.9205075845974329
487,VFG004585,1,VFG043455,1.0,0.711,2561.0,0.0,0.3735414235705951
488,sp|A2RI77|DPPD_LACLM,0,NP_374110.1,1.0,0.906,1059.0,1.219e-316,0.154463243873979
489,sp|P09836|UHPC_ECOLI,0,VFG001089,1.0,0.773,1229.0,0.0,0.17925904317386232
490,VFG000277,1,VFG006520,1.0,0.769,1151.0,0.0,0.16788214702450407
491,sp|Q7A695|PURK_STAAN,0,AAC98316.1,1.0,0.823,1113.0,0.0,0.16233955659276547
492,VFG041623,1,VFG041907,1.0,0.861,446.0,6.899e-128,0.06505250875145857
493,gi|68468825|ref|XP_721471.1|,1,P75825,0.0,0.564,142.0,1.0439999999999999e-33,0.020711785297549593
494,sp|P77434|ALAC_ECOLI,0,Q2RK33,0.0,0.964,1498.0,0.0,0.21849474912485414
495,VFG046966,1,VFG046974,1.0,0.867,875.0,8.725e-260,0.12762543757292882
496,VFG016647,1,VFG016609,1.0,0.703,680.0,1.8039999999999998e-196,0.09918319719953325
497,VFG041891,1,VFG041561,1.0,0.733,297.0,9.670999999999999e-82,0.04331971995332556
498,gi|147672240|ref|YP_001215304.1|,1,P94692,0.0,0.761,2668.0,0.0,0.38914819136522755
499,sp|P0A6N4|EFP_ECOLI,0,NP_232288.1,1.0,0.952,647.0,4.856e-194,0.09436989498249708
500,sp|C0HK66|ATP19_PICAN,0,P81451,0.0,0.783,148.0,1.911e-37,0.021586931155192533
501,sp|P11904|PARM_ECOLX,0,VFG017868,1.0,0.699,680.0,7.621e-197,0.09918319719953325
502,sp|P76502|SIXA_ECOLI,0,P9WIY3,0.0,0.754,388.0,1.206e-109,0.056592765460910154
503,sp|P19406|PPB4_BACSU,0,P19405,0.0,0.872,1331.0,0.0,0.1941365227537923
504,sp|A0R199|TIG_MYCS2,0,P9WG55,0.0,0.901,1379.0,0.0,0.20113768961493583
505,sp|P9WJL9|MURB_MYCTU,0,Q9HZM7,0.0,0.762,814.0,3.4729999999999997e-237,0.11872812135355892
506,VFG006126,1,VFG006130,1.0,0.801,2504.0,0.0,0.3652275379229872
507,VFG006080,1,VFG018677,1.0,0.921,773.0,3.707e-232,0.11274795799299883
508,VFG041522,1,VFG042219,1.0,0.655,293.0,5.994e-80,0.0427362893815636
509,VFG022286,1,VFG022287,1.0,0.987,1429.0,0.0,0.20843057176196034
510,sp|Q2UEL0|ASTI_ASPOR,0,A0A0U5GNT1,0.0,0.848,543.0,2.46e-157,0.07920070011668612
511,VFG049240,1,VFG035209,1.0,0.887,2496.0,0.0,0.36406067677946324
512,VFG014101,1,Q7A3D6,0.0,0.577,901.0,1.8719999999999998e-262,0.13141773628938155
513,sp|P9WPD1|CLPB_MYCTU,0,VFG049189,1.0,0.908,2598.0,0.0,0.3789381563593932
514,sp|P9WK83|LIPB_MYCTU,0,YP_107039.2,1.0,0.824,593.0,6.604e-172,0.08649358226371062
515,sp|Q12416|WHI5_YEAST,0,P53718,0.0,0.757,152.0,3.889e-37,0.022170361726954493
516,VFG017036,1,VFG017037,1.0,0.663,1302.0,0.0,0.1899066511085181
517,sp|P41465|LEF9_NPVAC,0,VFG016450,1.0,0.507,218.0,8.692000000000001e-57,0.03179696616102684
518,gi|15900900|ref|NP_345504.1|,1,P75817,0.0,0.804,1044.0,5.1229999999999995e-306,0.15227537922987164
519,VFG022258,1,VFG022261,1.0,0.795,1116.0,0.0,0.16277712952158693
520,gi|23499808|ref|NP_699248.1|,1,E0X9C7,0.0,0.875,764.0,3.842e-222,0.11143523920653442
521,VFG008416,1,VFG022554,1.0,0.893,496.0,1.129e-145,0.07234539089848308
522,gi|267993210|gb|ACY88095.1|,1,NP_711822.1,1.0,0.555,497.0,4.448e-141,0.07249124854142357
523,sp|Q06163|TERT_YEAST,0,P0DV89,0.0,0.541,260.0,3.477e-69,0.037922987164527425
524,sp|P50082|AMA1_YEAST,0,O13286,0.0,0.815,1085.0,0.0,0.15825554259043173
525,fig|199310.4.peg.3359|c3566|VBIEscCol75197_3359|,1,VFG010858,1.0,0.837,158.0,9.294e-40,0.023045507584597433
526,sp|P68398|TADA_ECOLI,0,P21335,0.0,0.943,537.0,1.4839999999999999e-158,0.07832555425904317
527,gi|22125688|ref|NP_669111.1|,1,VFG000475,1.0,0.986,842.0,3.059e-258,0.12281213535589265
528,VFG013718,1,VFG013715,1.0,0.966,953.0,1.167e-289,0.13900233372228704
529,sp|P26221|GUN4_THEFU,0,Q5YLG1,0.0,0.846,1623.0,0.0,0.2367269544924154
530,sp|P38784|VMA22_YEAST,0,Q06333,0.0,0.86,126.0,2.3139999999999997e-29,0.01837806301050175
531,VFG016019,1,VFG016016,1.0,0.712,622.0,1.671e-179,0.09072345390898483
532,sp|Q6TS43|CAPSD_CPVBM,0,Q9P7K5,0.0,0.517,283.0,6.153e-76,0.04127771295215869
533,VFG022615,1,VFG008111,1.0,0.918,998.0,2.755e-299,0.1455659276546091
534,sp|P25503|HUTU_BACSU,0,A0QRN3,0.0,0.769,1319.0,0.0,0.1923862310385064
535,sp|G2Q9T3|LP9H_THET4,0,G0R6T8,0.0,0.793,784.0,2.861e-228,0.11435239206534423
536,gi|6863044|dbj|BAA90489.1|,1,P16714,0.0,0.698,67.0,1.326e-11,0.009772462077012836
