,id,label
14033,sp|Q06204|NGK1_YEAST,0
3138,VFG039722,1
8913,sp|O07563|GLCP_BACSU,0
14399,fig|83332.12.peg.4244|Rv3812|VBIMycTub87468_4244|,1
3162,VFG046213,1
13333,gi|126208207|ref|YP_001053432.1|,1
13379,sp|P30663|NIFL_AZOVI,0
12271,gi|22127593|ref|NP_671016.1|,1
5515,VFG045562,1
4541,VFG013482,1
13896,gi|159144921|gb|ABW90135.1|,1
3301,VFG041404,1
3994,sp|P37794|CHBG_ECOLI,0
10681,sp|P0DX87|CAP2_PSEU5,0
12105,sp|Q5SK28|SPEE_THET8,0
11504,sp|O06136|LYSX2_MYCTU,0
11699,VFG017869,1
10630,VFG006091,1
14203,sp|P43270|NUC_STAHY,0
6707,sp|A5W059|HMGA_PSEP1,0
14167,fig|169963.11.peg.2896|lmo2825|VBILisMon69206_2896|,1
12672,sp|B9IS84|JETB_BACCQ,0
14412,sp|A1B487|NUOH_PARDP,0
11951,sp|E3HDJ8|META2_ILYPC,0
7219,VFG031204,1
12054,gi|15644860|ref|NP_207030.1|,1
1785,sp|P29707|ATPB_PROMO,0
3624,VFG034566,1
11276,VFG043640,1
4843,VFG048338,1
11423,VFG042646,1
5332,sp|S0E2X6|BIK2_GIBF5,0
5222,VFG010776,1
6052,VFG009207,1
5437,VFG045484,1
9136,VFG043482,1
3301,sp|P05824|RECN_ECOLI,0
3337,VFG042985,1
8918,VFG016098,1
996,sp|Q9WZI0|UPP_THEMA,0
10424,sp|O06995|PGMB_BACSU,0
4001,sp|P41892|CDC7_SCHPO,0
3110,sp|A0A1D8PHA3|CYT1_CANAL,0
5989,VFG008393,1
4838,sp|P03036|RCRO_BP434,0
1674,sp|O34475|YFKO_BACSU,0
11237,VFG043140,1
14324,fig|83332.12.peg.2030|Rv1817|VBIMycTub87468_2030|,1
4666,sp|P17121|SAC7_YEAST,0
4072,VFG043099,1
5981,VFG008323,1
13772,sp|P29346|T2S1_STRSA,0
3124,VFG039678,1
4900,VFG048843,1
13033,gi|182684099|ref|YP_001835846.1|,1
10828,VFG006962,1
11657,VFG013561,1
5314,VFG041297,1
6433,sp|Q03466|EBS1_YEAST,0
356,VFG038481,1
12900,sp|P56076|TPIS_HELPY,0
10669,VFG019121,1
12312,gi|24113718|ref|NP_708228.1|,1
6373,sp|A0QVU1|CLGR_MYCS2,0
13335,gi|126208461|ref|YP_001053686.1|,1
1955,sp|P0AEI6|NUDJ_ECOLI,0
4103,sp|P16665|TPF1_TREPA,0
2216,sp|D5E3H2|CP107_PRIM1,0
10266,sp|Q2TXS4|PELD_ASPOR,0
828,sp|D8KIE9|RIBU_LACLN,0
6942,sp|Q12446|LAS17_YEAST,0
5402,VFG045301,1
5781,VFG042380,1
13170,gi|15901683|ref|NP_346287.1|,1
8177,VFG013990,1
11763,sp|O05338|DNAG_STAAU,0
11359,sp|P07862|DDLB_ECOLI,0
9455,sp|P38795|NADE_YEAST,0
1251,VFG000033,1
6649,sp|P0C2S3|GUNC_ACETH,0
12318,sp|O67883|THIL_AQUAE,0
11386,VFG041939,1
14172,sp|O31688|ZOSA_BACSU,0
13620,gi|68468620|ref|XP_721629.1|,1
2617,VFG041197,1
7119,VFG030115,1
10912,VFG007150,1
12546,sp|A9KQ75|GAHP1_LACP7,0
11504,VFG000422,1
11991,sp|P12945|NAT1_YEAST,0
1891,VFG044307,1
1563,sp|Q8KU07|AZOB_XENAZ,0
10431,sp|Q5MNH6|LOLO2_EPIUN,0
1381,sp|P9WMS1|DHMA2_MYCTU,0
10269,VFG049714,1
5979,VFG008321,1
2316,VFG017057,1
1655,sp|P0DX13|INLPD_STRC4,0
10192,sp|Q10163|RSMB_SCHPO,0
1660,sp|P37370|VRP1_YEAST,0
3475,sp|Q05637|PHM6_YEAST,0
829,VFG043425,1
8657,sp|Q6F9U4|CPIA_ACIAD,0
8396,VFG014570,1
10715,VFG043603,1
10569,VFG005961,1
11835,VFG043236,1
10435,VFG005384,1
8982,VFG019750,1
9546,sp|P60495|PXPB_BACSU,0
7417,sp|P45568|DXR_ECOLI,0
6849,VFG024712,1
9302,sp|P0A836|SUCC_ECOLI,0
3504,sp|Q83CP9|SCPBL_COXBU,0
7877,sp|P40052|YEQ9_YEAST,0
3075,sp|P9WPN7|CP128_MYCTU,0
5462,sp|Q02950|RT51_YEAST,0
8714,VFG015512,1
11670,sp|P53971|FAP1_YEAST,0
14041,sp|C8VJQ3|ASQI_EMENI,0
7246,VFG031395,1
4063,sp|D5EV35|AXEA1_PRER2,0
12271,sp|P12256|PAC_LYSSH,0
5060,VFG049251,1
2249,VFG002147,1
408,sp|P15877|DHG_ECOLI,0
167,VFG050313,1
11218,VFG043121,1
298,VFG038353,1
5029,VFG049124,1
11903,sp|P10961|HSF_YEAST,0
5983,VFG008330,1
9570,VFG040835,1
13498,sp|Q09750|PST1_SCHPO,0
13707,sp|Q9PI11|TRPC_CAMJE,0
9124,sp|P0C5N6|YH32A_YEAST,0
1445,VFG044115,1
14123,fig|169963.11.peg.1031|lmo1003|VBILisMon69206_1031|,1
12408,gi|23502251|ref|NP_698378.1|,1
10264,sp|P0A7Q6|RL36_ECOLI,0
10515,sp|P75958|LOLE_ECOLI,0
10980,VFG007245,1
11763,VFG023790,1
97,VFG037958,1
2232,VFG044076,1
13895,sp|A0A2I2F284|ACDD_ASPCN,0
11025,VFG007328,1
8900,VFG016039,1
5413,sp|D3G9N3|RT109_PNECA,0
10703,VFG043513,1
10096,sp|Q9WXR9|UXAC_THEMA,0
83,sp|P28817|HIBCH_YEAST,0
4467,sp|Q9KQL9|DGT1A_VIBCH,0
2416,VFG050229,1
3387,sp|P33030|YEIR_ECOLI,0
637,VFG038940,1
11203,sp|P9WK29|Y1899_MYCTU,0
12413,sp|Q02455|MLP1_YEAST,0
12794,sp|P76562|TMCA_ECOLI,0
1830,VFG041714,1
632,VFG041368,1
5146,sp|P0DSE3|YADX_ECOLI,0
9698,VFG000458,1
6391,sp|P42603|YGJV_ECOLI,0
11785,sp|Q2EEQ2|RL362_ECOLI,0
5936,VFG008159,1
3956,sp|P00635|PPA5_YEAST,0
10957,VFG007198,1
7128,VFG030203,1
555,VFG042280,1
5375,sp|O34153|GLPK_ENTCA,0
13191,gi|15901472|ref|NP_346076.1|,1
6257,VFG010146,1
1379,sp|P74132|HEMN_SYNY3,0
12958,sp|Q38582|CAPSD_BPSPP,0
6628,sp|Q55053|URE3_STRE5,0
1023,sp|G1UB44|MELA_LACAC,0
2130,VFG012048,1
9202,VFG044382,1
9563,VFG040784,1
9003,sp|Q3E7A8|YN162_YEAST,0
2234,sp|Q12749|SMC6_YEAST,0
9126,VFG042752,1
13666,sp|P52154|RHO_MICLU,0
5652,sp|P00043|CYC_DEBHA,0
10004,sp|O24968|HCPD_HELPY,0
2524,sp|P07261|GCR1_YEAST,0
1162,VFG018709,1
1397,sp|P46024|BAMA1_HAEIF,0
5323,sp|Q06245|SEC10_YEAST,0
13708,sp|Q59RA2|PIS_CANAL,0
9100,VFG042702,1
9161,VFG044098,1
447,sp|B3PF24|MAN5_CELJU,0
788,sp|Q47421|OUSA_DICD3,0
4523,VFG013396,1
2904,VFG013696,1
9341,sp|Q9RSW7|RL20_DEIRA,0
3595,sp|P25294|SIS1_YEAST,0
1716,sp|P0A6Q3|FABA_ECOLI,0
9315,sp|C0SP86|SFTA_BACSU,0
12331,sp|Q9F7Y9|PIPS_MYCS2,0
12011,gi|15610620|ref|NP_218001.1|,1
10936,VFG007175,1
2837,VFG043312,1
13095,sp|P01094|IPA3_YEAST,0
9934,VFG042328,1
3812,VFG036042,1
4435,VFG013193,1
4560,sp|Q12342|LDB17_YEAST,0
1333,VFG011150,1
6547,VFG022231,1
4100,sp|Q9X5X3|ATCU_SINMW,0
6297,sp|Q46812|SSNA_ECOLI,0
508,VFG038859,1
8002,VFG001207,1
10040,VFG042172,1
3954,VFG042525,1
5956,sp|Q2G2D3|RIMP_STAA8,0
1857,VFG041762,1
8114,VFG013850,1
3232,sp|O68671|GVPS_PRIMG,0
2627,sp|Q5UQF0|YL484_MIMIV,0
1013,VFG050112,1
909,VFG043921,1
13771,gi|16128026|ref|NP_414573.1|,1
9300,sp|Q53353|LSDX1_SPHPI,0
14054,sp|P60088|ARGI_STAAN,0
10794,sp|Q0P823|DAPD_CAMJE,0
6219,VFG010081,1
8442,VFG014726,1
7047,VFG029721,1
4252,sp|Q84HC5|NCSB2_STRCZ,0
6344,sp|P32579|SUA5_YEAST,0
3962,VFG042534,1
390,VFG038554,1
8939,sp|O51452|RL36_BORBU,0
8926,sp|Q9UUA2|PIF1_SCHPO,0
6889,sp|P43423|MTC1_GEOSE,0
10801,sp|P05375|PLMT_YEAST,0
4353,sp|O14131|MU191_SCHPO,0
710,sp|P0DV83|LIP14_BORBU,0
2424,sp|O42839|APC4_SCHPO,0
6836,VFG024592,1
11119,sp|P47350|RNR_MYCGE,0
7991,sp|P37672|DLGD_ECOLI,0
1992,VFG002026,1
472,sp|Q9X6J6|MTRB_GEOSE,0
10166,VFG004842,1
11357,VFG041738,1
4151,VFG050169,1
6594,VFG022433,1
6270,sp|Q04925|YDR22_YEAST,0
12251,sp|P53177|TYW3_YEAST,0
8726,sp|O86308|RPF_MICLU,0
2315,sp|P23037|CY555_SCHAZ,0
10956,sp|I6X4W0|Y2638_MYCTU,0
1094,VFG016713,1
5207,VFG010701,1
10407,sp|P40404|CHED_BACSU,0
1305,VFG010952,1
13449,gi|15675920|ref|NP_270094.1|,1
4985,VFG048961,1
13426,gi|15598951|ref|NP_252445.1|,1
13870,sp|O07012|BGAL2_BACSU,0
8136,sp|P21338|RNI_ECOLI,0
13433,gi|15596445|ref|NP_249939.1|,1
3248,sp|Q9I0K4|ACEA_PSEAE,0
2974,VFG050292,1
9663,VFG000543,1
11394,VFG041947,1
8249,sp|P38992|SUR2_YEAST,0
3527,sp|P05341|NIFS_AZOVI,0
2700,sp|A0A0F7GFI5|TASC_HAPIR,0
2214,VFG043401,1
4164,VFG042856,1
2876,VFG002203,1
5824,sp|P77743|PRPR_ECOLI,0
11398,sp|A1B486|NUOI_PARDP,0
5813,VFG001409,1
8723,sp|D3JV03|MCD_CERSP,0
7563,sp|P29131|FTSN_ECOLI,0
457,sp|O67024|TDXH_AQUAE,0
11790,VFG041726,1
6238,VFG010109,1
8764,sp|Q8L3C7|LGOX_STRSQ,0
12245,gi|22124743|ref|NP_668166.1|,1
486,sp|I3VE77|HCMA_AQUTE,0
6834,sp|P0AEQ3|GLNH_ECOLI,0
10601,sp|P42200|TCYB_BACSU,0
501,sp|P38684|TORR_ECOLI,0
5704,VFG043255,1
4049,sp|O94258|XPOT_SCHPO,0
9405,VFG041994,1
10820,sp|P54940|YXEA_BACSU,0
13273,sp|Q04658|SMA2_YEAST,0
4536,sp|P18790|LTXD_AGGAC,0
10792,VFG006907,1
8893,sp|G9N4E3|NIT_HYPVG,0
12574,gi|28872818|ref|NP_057857.2|,1
70,VFG037909,1
10961,VFG007206,1
12617,sp|P42535|PCPB_SPHCR,0
3602,VFG033417,1
573,VFG044242,1
3149,sp|P17876|PTMA_STACT,0
7431,VFG016585,1
488,VFG038816,1
10469,sp|Q9HWF4|RL15_PSEAE,0
4034,VFG042770,1
2729,sp|Q12125|GET4_YEAST,0
59,VFG037863,1
7456,VFG016615,1
13954,gi|124513238|ref|XP_001349975.1|,1
7009,VFG029547,1
2144,VFG012076,1
2149,VFG012087,1
9069,VFG041023,1
645,VFG038964,1
2833,VFG043308,1
8318,sp|P71035|URE2_BACSU,0
5171,sp|M1WEN7|CLOA_CLAP2,0
12969,gi|161870555|ref|YP_001599727.1|,1
8703,sp|Q8NLB7|GENK_CORGL,0
2534,sp|Q04847|ROY1_YEAST,0
11779,VFG041080,1
5633,sp|P0DX69|CDNC_ECOKT,0
772,sp|P27192|TRAD5_ECOLX,0
139,sp|Q9KWG2|IDI2_STRC1,0
8324,VFG014325,1
4918,sp|P00914|PHR_ECOLI,0
10224,VFG043452,1
3189,sp|P31723|MAN12_PENCI,0
3849,VFG042076,1
9000,sp|O13728|AIN1_SCHPO,0
3116,sp|P29379|NHB2_RHORH,0
3161,VFG046207,1
10474,VFG005614,1
10687,sp|Q9RS64|DPS1_DEIRA,0
11407,sp|O51454|RS11_BORBU,0
283,sp|P53278|YG3A_YEAST,0
3334,sp|Q9ZIT6|WAAJ_ECOLX,0
287,sp|O94742|SEM1_YEAST,0
5374,sp|Q0PA27|XERH_CAMJE,0
14330,fig|83332.12.peg.2160|Rv1932|VBIMycTub87468_2160|,1
5903,sp|P9WH23|QCRA_MYCTU,0
4582,sp|P30011|NADC_ECOLI,0
6758,VFG023359,1
4471,VFG013248,1
4610,VFG000280,1
12708,gi|16131529|ref|NP_418115.1|,1
10868,VFG007045,1
13327,sp|Q9USV3|SPF27_SCHPO,0
3274,sp|Q0QLF2|NDLMS_EUBBA,0
400,sp|P42843|SKP2_YEAST,0
1536,VFG002435,1
11785,VFG041086,1
7361,sp|P17890|RPC7_YEAST,0
1097,sp|O43013|YBOE_SCHPO,0
8602,sp|Q6WZB0|ARGHX_STRVI,0
1824,sp|D2QS27|GGGPS_SPILD,0
11408,VFG041961,1
9024,sp|P72759|CCML_SYNY3,0
10565,VFG005956,1
2256,sp|Q4KCY6|PLTE_PSEF5,0
2233,sp|O13771|YE99_SCHPO,0
12304,sp|P00469|TYSY_LACCA,0
4095,sp|P10963|PCKA_YEAST,0
14110,gi|799340637|ref|XP_012052138.1|,1
349,VFG038464,1
9767,VFG004385,1
4458,sp|Q9WT35|TRX1_HHV6Z,0
10834,sp|P0DOY7|RS17_THET8,0
6814,sp|Q12060|HFI1_YEAST,0
4022,sp|Q6FU96|RIB7_CANGA,0
5552,VFG045599,1
2483,VFG051335,1
13379,gi|165977018|ref|YP_001652611.1|,1
4617,VFG000288,1
12754,sp|Q6N4U0|RS3_RHOPA,0
10134,sp|B2JKH6|BIOF_PARP8,0
5638,sp|P36157|MSA2_YEAST,0
10542,sp|Q8L3B1|PADG_AROEV,0
11766,VFG023796,1
13419,gi|15598168|ref|NP_251662.1|,1
1450,VFG044120,1
1611,VFG025187,1
13982,sp|P39706|SWD1_YEAST,0
2150,sp|P0AAA9|ZRAP_ECOLI,0
284,sp|P16679|PHNL_ECOLI,0
1712,VFG026086,1
7846,sp|P0DX96|EFGA_METEP,0
14046,gi|799346519|ref|XP_012053381.1|,1
10158,VFG004775,1
2206,sp|Q9KVU4|FMT_VIBCH,0
13822,gi|9628087|ref|NP_042680.1|,1
6501,VFG022121,1
11941,gi|15608543|ref|NP_215921.1|,1
1425,sp|O42781|MAPK2_PNECA,0
4007,sp|O74842|FFT2_SCHPO,0
5728,VFG045334,1
10521,VFG005868,1
358,VFG038483,1
13968,sp|P0AGH1|YHHJ_ECOLI,0
7808,sp|B8M9J8|TROPB_TALSN,0
12994,sp|A0A1V6PAN1|CALI_PENDC,0
12064,gi|89256248|ref|YP_513610.1|,1
1777,VFG026318,1
3292,VFG041395,1
10290,sp|A4QH19|SHIR_CORGB,0
2889,VFG013676,1
6644,VFG022808,1
415,VFG038603,1
3906,VFG042444,1
3591,VFG012633,1
10637,sp|Q7A5Q2|PSTS_STAAN,0
880,VFG043882,1
5533,sp|Q3E785|SDHF1_YEAST,0
13161,sp|P21685|CRTI_PANAN,0
1113,sp|P53958|BOP3_YEAST,0
3503,sp|Q9X172|SYE1_THEMA,0
4671,VFG006487,1
3622,sp|Q9KWU4|PYC_BACSU,0
9269,VFG051563,1
12713,sp|P35089|LHA1_RHOAC,0
150,sp|P38253|YBU0_YEAST,0
3878,VFG042366,1
5653,VFG006794,1
3831,sp|P32171|RHAB_ECOLI,0
14371,sp|P75818|YBJP_ECOLI,0
3117,VFG039637,1
7749,sp|Q99190|TECR_YEAST,0
3171,sp|Q2UCU3|BGALA_ASPOR,0
864,sp|P0AG82|PSTS_ECOLI,0
10165,sp|P12015|CHMO_ACISP,0
1336,sp|Q9XDN5|PDUL_SALTY,0
10432,sp|P53188|CGR1_YEAST,0
3657,sp|P78611|CHSD_EMENI,0
6165,sp|O34916|DAPEL_BACSU,0
12195,sp|Q2RI41|OORA_MOOTA,0
8285,sp|Q08902|AMF1_YEAST,0
9976,VFG012636,1
10913,sp|A0A075TXZ1|PATG_PENEN,0
7176,VFG030680,1
418,sp|Q8NS49|MCTC_CORGL,0
7613,sp|Q9KJF0|BBSE_THAAR,0
4227,VFG046781,1
8145,VFG013926,1
6855,sp|P40353|ATF1_YEAST,0
8417,VFG014658,1
11419,sp|P22149|AFT1_YEAST,0
6901,VFG027626,1
3008,sp|P15202|CATA_YEAST,0
1845,sp|Q9P7Y8|MID2_SCHPO,0
3456,VFG000764,1
335,VFG038422,1
4124,VFG044066,1
9086,VFG042220,1
11915,gi|15608332|ref|NP_215708.1|,1
4144,sp|Q9KWZ1|NADA_BACSU,0
9543,sp|Q9WYH8|AROF_THEMA,0
13295,gi|260868515|ref|YP_003234917.1|,1
10891,sp|L0E155|MALA_MALAU,0
662,sp|O68966|APCD_PICP2,0
9535,VFG040532,1
10534,sp|P95648|CBBX_CERSP,0
6087,VFG009477,1
65,sp|P41903|PTE1_YEAST,0
11091,sp|P95470|ARBA_CELJU,0
5190,sp|Q8UGL3|DAPA_AGRFC,0
8115,sp|O94646|MED8_SCHPO,0
2307,sp|Q07953|SDO1_YEAST,0
7951,VFG000165,1
4057,VFG043075,1
11215,VFG042879,1
8080,VFG013777,1
14222,fig|243243.7.peg.3935|MAV_4012|VBIMycAvi38287_3935|,1
2084,VFG011909,1
11560,sp|Q12049|THP3_YEAST,0
3731,VFG035369,1
7966,VFG000180,1
1121,sp|A8E283|VPN7_BPPHE,0
13062,sp|P00310|PHCB_MASLA,0
13743,sp|Q5AUX2|AXHA2_EMENI,0
5869,sp|P37433|PGTB_SALTY,0
14373,fig|83332.12.peg.3471|Rv3112|VBIMycTub87468_3471|,1
11456,sp|P22143|CYAH_ALBVE,0
12042,gi|15645407|ref|NP_207581.1|,1
1863,sp|B6HJU3|ROQO_PENRW,0
5396,sp|P78014|RECA_MYCPN,0
5927,sp|O14205|VPS74_SCHPO,0
3327,VFG002191,1
7577,VFG006301,1
4619,VFG000290,1
10589,VFG005994,1
13390,gi|15594369|ref|NP_212157.1|,1
13819,sp|P53731|ARPC2_YEAST,0
5465,sp|P41948|MEP2_YEAST,0
13847,gi|66275848|ref|YP_232933.1|,1
12681,sp|P35256|VP24_MABVM,0
2999,VFG039122,1
6786,sp|P43606|PTR3_YEAST,0
10735,sp|Q07458|RXT3_YEAST,0
3462,VFG000807,1
1464,VFG002214,1
1819,VFG041153,1
8388,sp|Q8SV33|Y740_ENCCU,0
12478,sp|Q8ZRA1|AES_SALTY,0
1133,VFG016786,1
594,sp|P54781|ERG5_YEAST,0
1049,sp|B0XPE7|BTAF1_ASPFC,0
2973,sp|Q5SHA1|YQGF_THET8,0
2571,VFG041864,1
13202,sp|A1KXP4|TCTP_DAVTA,0
2970,VFG044127,1
1056,VFG002244,1
1968,VFG001963,1
3942,VFG042502,1
5940,VFG008178,1
128,VFG038008,1
9988,sp|Q06598|ARR3_YEAST,0
13584,gi|70995816|ref|XP_752663.1|,1
12750,gi|147671692|ref|YP_001215182.1|,1
2653,VFG041524,1
12233,gi|56708042|ref|YP_169938.1|,1
11786,sp|P35872|NUSG_THET8,0
164,sp|P02980|TCR2_ECOLX,0
5928,VFG008109,1
7029,VFG029619,1
4886,sp|Q05888|UDPK_STRMU,0
7624,VFG036367,1
10112,VFG004543,1
2605,VFG041899,1
10546,VFG005928,1
1378,VFG011252,1
1745,sp|P00105|C554_HALH2,0
13058,gi|15900008|ref|NP_344612.1|,1
13910,sp|P9WLT1|Y1708_MYCTU,0
1798,VFG041115,1
5542,VFG045589,1
7911,sp|Q12372|MMP1_YEAST,0
5741,VFG044431,1
9773,VFG004394,1
6499,VFG022107,1
2054,sp|A0A1R3RGJ7|OTAC_ASPC5,0
9749,VFG004339,1
4556,VFG013538,1
3191,VFG042919,1
6685,sp|Q02979|GDE1_YEAST,0
2093,sp|O43051|NOP14_SCHPO,0
4286,VFG047378,1
10946,sp|A0A172J1V3|PHZM_LYSAN,0
9139,sp|Q50HP3|SPC19_SCHPO,0
5148,sp|P9WQB5|AHPD_MYCTU,0
3090,sp|G3JUI8|MILA_CORMM,0
1017,VFG050116,1
1450,sp|Q9RFC8|TSPO_CERSP,0
1474,sp|P05042|FUMC_ECOLI,0
13314,sp|Q9UU96|GRC3_SCHPO,0
3185,VFG042913,1
1165,VFG018719,1
7342,sp|A0A0A7HIX6|CSM6A_STRTR,0
10708,VFG043590,1
13318,gi|51594532|ref|YP_068723.1|,1
3859,sp|Q9UU78|RLA5_SCHPO,0
9725,VFG004260,1
12993,sp|Q4WBR2|NEG1_ASPFU,0
12595,gi|53718549|ref|YP_107535.1|,1
9911,VFG043050,1
10644,sp|P54839|ERG13_YEAST,0
6852,VFG024748,1
4788,VFG043377,1
5575,VFG045706,1
6801,VFG024142,1
6715,VFG023135,1
11907,gi|15608249|ref|NP_215625.1|,1
10392,sp|P06106|CYSD_YEAST,0
11184,sp|P60293|MUKF_ECOLI,0
8687,VFG015415,1
12671,gi|15801390|ref|NP_287407.1|,1
13396,sp|Q9I3S3|GBUA_PSEAE,0
7157,sp|O13777|ICLN_SCHPO,0
1630,VFG025344,1
8115,VFG013853,1
193,VFG050625,1
9283,sp|A0A2V5GUR2|UNGC_ASPV1,0
12166,sp|Q5SIY4|LEU3_THET8,0
14039,gi|799339745|ref|XP_012051928.1|,1
12755,gi|15601657|ref|NP_233288.1|,1
12198,sp|A0A1R3RGJ2|OTAD_ASPC5,0
604,VFG041059,1
923,sp|Q09180|MATP2_SCHPO,0
7801,VFG041656,1
4901,sp|O13914|SYA_SCHPO,0
10960,VFG007204,1
1700,VFG025983,1
4713,VFG006610,1
4582,VFG013635,1
8897,sp|Q4ZMV1|DEOC_PSEU2,0
1113,VFG016766,1
11753,VFG023614,1
1961,sp|Q5SJH5|RIMM_THET8,0
12243,gi|22124593|ref|NP_668016.1|,1
783,sp|Q9T1S4|CAPSD_BPAPS,0
4271,sp|P0DX82|CAP2_ENTH5,0
10848,VFG006992,1
13827,gi|51557533|ref|YP_068367.1|,1
1621,VFG025267,1
12029,gi|57117078|ref|YP_177948.1|,1
2393,VFG049665,1
5121,VFG001883,1
7520,VFG000225,1
8625,VFG015288,1
9624,sp|P32943|CGS6_YEAST,0
499,sp|P17695|GLRX2_YEAST,0
2743,sp|O42709|MCM10_SCHPO,0
5731,VFG045337,1
5023,sp|H2BXL6|GSDM_GILLR,0
13303,gi|225860655|ref|YP_002742164.1|,1
6217,sp|O67928|MOAE_AQUAE,0
6762,sp|Q0ZS24|ATPL_CLOPD,0
4417,sp|P20465|RHA2_RHOTO,0
3014,sp|P17974|GUN_RALSL,0
3649,VFG034778,1
14123,sp|P13121|RPC1_BPP1,0
4583,VFG013636,1
14387,fig|83332.12.peg.4074|Rv3654c|VBIMycTub87468_4074|,1
2448,sp|Q5BEJ8|AFOC_EMENI,0
6784,sp|P37061|NAOX_ENTFA,0
5890,VFG007926,1
1455,VFG046121,1
12396,gi|23501838|ref|NP_697965.1|,1
9878,VFG042066,1
10023,sp|Q3T6E2|VALC_STRHJ,0
5584,VFG045717,1
7573,sp|P17473|ICP4_EHV1K,0
7649,sp|Q6A553|TSAS_COMTE,0
5617,sp|P0A7A7|PLSB_ECOLI,0
13354,sp|P38067|UGA2_YEAST,0
894,VFG043898,1
3256,VFG041587,1
2383,VFG049637,1
6427,sp|Q8SSH3|TCPD_ENCCU,0
3542,sp|P38064|RM16_YEAST,0
13287,sp|P03872|REP2_YEAST,0
14294,fig|83331.22.peg.3801|MT3487|VBIMycTub22151_3801|,1
3694,VFG035169,1
1087,VFG016679,1
4446,sp|P66939|PARE_STAAN,0
3433,sp|P36027|MID2_YEAST,0
9495,VFG040147,1
9661,sp|O59680|CY1_SCHPO,0
4046,VFG042789,1
4566,VFG013563,1
7305,sp|A0A0C1E5J8|OPAA_ASPUT,0
11442,sp|Q9RNU9|CAPP_STRCO,0
10212,sp|Q99258|RIB3_YEAST,0
8315,sp|P40100|PUG1_YEAST,0
11940,sp|A3DD66|ENG1_ACET2,0
6742,VFG023296,1
1459,VFG002209,1
13549,sp|A0QSL8|RPOA_MYCS2,0
7441,VFG016597,1
5071,VFG049304,1
3513,VFG000917,1
7514,VFG043794,1
11721,sp|P80324|OXDA_RHOTO,0
5692,VFG032994,1
10501,sp|P9WL15|Y2927_MYCTU,0
9577,VFG040848,1
10311,sp|Q5SI12|MQND_THET8,0
3752,sp|P0AGL2|TDCF_ECOLI,0
6044,sp|O74433|QCR9_SCHPO,0
10877,VFG007059,1
2771,VFG012122,1
7482,VFG016643,1
3676,VFG034985,1
7860,VFG042612,1
13734,gi|29377421|ref|NP_816575.1|,1
92,sp|P38112|MAK5_YEAST,0
4618,sp|Q4A724|PFLAC_MYCS5,0
13131,gi|15900548|ref|NP_345152.1|,1
2017,sp|P21363|YCIE_ECOLI,0
8710,sp|P80579|THIO_ALIAC,0
12753,gi|15601664|ref|NP_233295.1|,1
2313,sp|P38828|LSM12_YEAST,0
4220,sp|Q9Y7K9|YGI7_SCHPO,0
6296,sp|P10100|RLPA_ECOLI,0
2250,VFG002148,1
13158,sp|Q0C8A7|TRT1_ASPTN,0
1092,sp|O14093|VPS54_SCHPO,0
9592,sp|Q03957|CTK1_YEAST,0
3003,sp|P85410|OMP5_GLAPU,0
13901,sp|Q8L0X4|MEGL_FUSNP,0
13883,gi|9628158|ref|NP_042744.1|,1
2626,VFG041207,1
14136,fig|169963.11.peg.1486|lmo1447|VBILisMon69206_1486|,1
12844,sp|P38837|NSG1_YEAST,0
4138,sp|P0A313|LCNA_LACLC,0
6363,sp|P9WJR7|MOAC2_MYCTU,0
2618,sp|Q9HZK0|NAGZ_PSEAE,0
5798,sp|Q9C0Y4|AGLU_SCHPO,0
11438,sp|Q3S8R0|OXYE_STRRM,0
5747,sp|Q9S2A5|LIP1_STRCO,0
8943,sp|P32468|CDC12_YEAST,0
13246,gi|15901779|ref|NP_346383.1|,1
11346,sp|P38945|4HBDH_CLOK5,0
6027,sp|P9WPZ7|ARGD_MYCTU,0
2023,sp|P15938|PRP16_YEAST,0
528,VFG038882,1
1543,VFG002482,1
14202,fig|216592.3.peg.5142|EC042_pAA046|VBIEscCol52250_5142|,1
8759,sp|P0CW87|ACSA1_KOMXY,0
5332,VFG041315,1
6736,VFG023269,1
806,VFG016432,1
9939,sp|B8M9J9|TROPA_TALSN,0
715,VFG045441,1
5367,sp|Q52G60|CEF1_PYRO7,0
12285,sp|Q08818|MSC6_YEAST,0
3471,VFG000836,1
11107,sp|P52593|NU188_YEAST,0
10259,VFG044271,1
11074,VFG007451,1
10523,sp|P47169|MET5_YEAST,0
7075,sp|Q8X0Z1|LCPS_GIBFU,0
6562,sp|B6HJU6|ROQA_PENRW,0
1376,sp|P9WGF9|Y1276_MYCTU,0
10751,VFG000106,1
8985,sp|P13933|GUN1_STRSS,0
10588,VFG005992,1
2349,VFG042209,1
5980,sp|A0A384XG60|STR1_STRTC,0
4796,sp|Q01969|OMPA_THEMA,0
13644,sp|P38431|IF5_YEAST,0
9514,sp|P15565|TRM1_YEAST,0
7812,VFG041674,1
227,sp|O53165|ACNR_MYCTU,0
6574,sp|P13856|RSR1_YEAST,0
6493,VFG022092,1
308,VFG038365,1
2353,VFG043573,1
2032,VFG011761,1
9312,VFG051860,1
315,VFG038380,1
11557,sp|P12053|REPE_STAAU,0
8064,VFG002074,1
14018,sp|Q3JL79|NADE_BURP1,0
6185,VFG009966,1
10567,VFG005958,1
2143,VFG012073,1
